Project_Id,ProjectName,Country,CertLevel,CertDate,GrossFloorAreaSqm,water_use_intensity,Water_Saving_%,Water_Baseline_L,Water_Saving_L,Water_Saving_m3
1000120314,CSULA Student Housing East Project,US,Silver,2024-01-22,34194.44,2200.0,20,75227768.0,15045554.0,15045.554
1000120423,CRIF 21,IT,Platinum,2024-05-06,12100.0,580.0,40,7018000.0,2807200.0,2807.2
1000120797,Irving Institute for Energy & Society,US,Platinum,2024-07-16,4244.55,580.0,40,2461839.0,984736.0,984.736
1000120828,Penn State Mont Alto Allied Health,US,Certified,2024-01-08,2043.87,500.0,10,1021935.0,102194.0,102.194
1000120869,Remick Family Hall,US,Silver,2024-02-29,4045.18,500.0,20,2022590.0,404518.0,404.518
1000120913,Alief Neighborhood Center,US,Silver,2024-12-16,6647.3,580.0,20,3855434.0,771087.0,771.087
1000120994,Metro Building at Eisenhower,US,Gold,2024-06-11,39501.15,580.0,30,22910667.0,6873200.0,6873.2
1000121357,ASGC Labour Accommodation Building,AE,Gold,2024-11-20,10220.44,2200.0,30,22484968.0,6745490.0,6745.49
1000121363,Purdue Dudley Hall and Lambertus Hall,US,Silver,2024-10-18,23167.69,500.0,20,11583845.0,2316769.0,2316.769
1000121586,Animal Control Facility,US,Gold,2024-10-16,2035.97,500.0,30,1017985.0,305396.0,305.396
1000121590,Via Ripamonti 37,IT,Gold,2024-09-26,31746.0,2200.0,30,69841200.0,20952360.0,20952.36
1000121687,KP MMC Ambulatory Surgery Center,US,Silver,2024-02-08,8267.62,2800.0,20,23149336.0,4629867.0,4629.867
1000121700,CONF,US,Silver,2024-02-22,6801.99,500.0,20,3400995.0,680199.0,680.199
1000121785,Jack Doyle Athletics & Recreation Centre,CA,Silver,2024-05-21,11658.0,500.0,20,5829000.0,1165800.0,1165.8
1000121792,VALL HEBRON INSTITUT DE RECERCA - VHIR,ES,Gold,2025-05-15,11402.0,2800.0,30,31925600.0,9577680.0,9577.68
1000122321,Forbes & Beeler Residence Hall,US,Gold,2024-03-08,11148.36,2200.0,30,24526392.0,7357918.0,7357.918
1000122372,Garrett College Performing Arts Center,US,Gold,2024-01-10,2660.83,580.0,30,1543281.0,462984.0,462.984
1000122888,CSU - Spur - Terra Bldg.,US,Gold,2024-12-09,6317.4,500.0,30,3158700.0,947610.0,947.61
1000122899,CONF,US,Silver,2024-01-25,2788.0,500.0,20,1394000.0,278800.0,278.8
1000123012,Houston Zoo Headquarters,US,Gold,2024-04-17,3929.8,580.0,30,2279284.0,683785.0,683.785
1000123183,Granite Library,US,Gold,2024-10-22,2954.32,500.0,30,1477160.0,443148.0,443.148
1000123400,VU Owen Graduate School of Management,US,Gold,2024-07-12,11436.36,500.0,30,5718180.0,1715454.0,1715.454
1000123721,CSU College of Business,US,Gold,2024-09-17,6038.7,500.0,30,3019350.0,905805.0,905.805
1000123783,CONF,US,Silver,2024-07-12,8268.37,500.0,20,4134185.0,826837.0,826.837
1000123812,UW - Health Science Education Building,US,Gold,2024-05-20,9104.49,500.0,30,4552245.0,1365674.0,1365.674
1000123851,Family First Community Center,US,Silver,2024-04-12,1960.25,580.0,20,1136945.0,227389.0,227.389
1000124095,The Hale,US,Silver,2024-04-09,38118.01,580.0,20,22108446.0,4421689.0,4421.689
1000124108,ZORDAN ATTILIO,IT,Gold,2024-03-14,5170.0,580.0,30,2998600.0,899580.0,899.58
1000124249,CCPL Bay Village Branch,US,Certified,2024-01-09,1595.14,500.0,10,797570.0,79757.0,79.757
1000124273,2750 19th Street,US,Silver,2024-07-23,7986.41,580.0,20,4632118.0,926424.0,926.424
1000124286,MA State Police Lower Basin Barracks,US,Gold,2024-02-02,1821.92,580.0,30,1056714.0,317014.0,317.014
1000124295,CONF,US,Certified,2025-01-27,4168.74,500.0,10,2084370.0,208437.0,208.437
1000124300,University of Dayton Center for the Arts,US,Gold,2024-05-10,4784.69,500.0,30,2392345.0,717704.0,717.704
1000124371,Virginia Tech Data and Decision Sciences,US,Silver,2024-09-09,11148.36,500.0,20,5574180.0,1114836.0,1114.836
1000124417,Lincoln at Bankside,US,Silver,2024-01-29,84260.42,580.0,20,48871044.0,9774209.0,9774.209
1000124497,CCP Career & Advanced Technology Center,US,Gold,2024-05-17,6967.72,500.0,30,3483860.0,1045158.0,1045.158
1000124510,De Anza Morningstar,US,Silver,2024-06-18,7958.35,580.0,20,4615843.0,923169.0,923.169
1000124547,CoverMyMeds Phase I,US,Platinum,2024-03-22,29058.39,580.0,40,16853866.0,6741546.0,6741.546
1000124589,WMATA - New Carrollton,US,Gold,2024-07-30,29728.96,580.0,30,17242797.0,5172839.0,5172.839
1000124722,Merser Mercedes-Benz Showroom & Service,TR,Gold,2024-12-16,12506.0,500.0,30,6253000.0,1875900.0,1875.9
1000124776,1900 Crystal Drive,US,Silver,2024-03-08,44186.25,580.0,20,25628025.0,5125605.0,5125.605
1000124804,CONF,US,Platinum,2024-02-27,2042.1,500.0,40,1021050.0,408420.0,408.42
1000124812,South Endzone,US,Silver,2024-01-23,10516.62,2800.0,20,29446536.0,5889307.0,5889.307
1000125031,Mica RiNo,US,Gold,2024-08-08,44019.11,580.0,30,25531084.0,7659325.0,7659.325
1000125072,Missouri Botanical Garden Visitor Center,US,Gold,2024-04-09,8547.08,580.0,30,4957306.0,1487192.0,1487.192
1000125146,Ctrls Datacenters Limited,IN,Gold,2025-05-31,5121.0,150.0,30,768150.0,230445.0,230.445
1000125291,Project Lannister Offices,CN,Gold,2024-07-31,6455.0,580.0,30,3743900.0,1123170.0,1123.17
1000125416,Lake & River Hall,US,Gold,2024-01-25,21561.11,500.0,30,10780555.0,3234166.0,3234.166
1000125563,FIU- Parkview II - Student Housing,US,Certified,2024-04-02,27827.24,2200.0,10,61219928.0,6121993.0,6121.993
1000125581,Sage at National Landing,US,Silver,2024-05-22,24192.22,580.0,20,14031488.0,2806298.0,2806.298
1000125609,The Broadview at Vanderbilt,US,Gold,2024-04-24,35089.46,580.0,30,20351887.0,6105566.0,6105.566
1000125660,UP Shiley-Marcos Center,US,Gold,2025-07-08,3575.0,500.0,30,1787500.0,536250.0,536.25
1000125676,CCAC CEIT,US,Silver,2024-09-16,4774.29,500.0,20,2387145.0,477429.0,477.429
1000125733,Waterloo Regional Police Services,CA,Silver,2024-11-19,8816.0,580.0,20,5113280.0,1022656.0,1022.656
1000125921,Tampa US Customs & Border Protection,US,Certified,2024-01-30,2604.72,2800.0,10,7293216.0,729322.0,729.322
1000126140,FIS HQ,US,Platinum,2024-06-20,34959.77,580.0,40,20276667.0,8110667.0,8110.667
1000126363,Iowa State Veterinary Diagnostic Lab,US,Silver,2024-07-25,9391.1,500.0,20,4695550.0,939110.0,939.11
1000126435,"The Virginian  Fairfax, VA",US,Silver,2024-05-17,34113.05,2800.0,20,95516540.0,19103308.0,19103.308
1000126485,Malachowsky Hall Data Sciences & IT,US,Platinum,2024-11-26,24474.37,500.0,40,12237185.0,4894874.0,4894.874
1000126661,Animal Services Center of Mesilla Valley,US,Certified,2024-09-09,1683.31,500.0,10,841655.0,84166.0,84.166
1000126697,Ringling Dining,US,Gold,2024-02-01,2601.28,220.0,30,572282.0,171684.0,171.684
1000126743,UCF Roth Athletic Center,US,Certified,2024-03-25,3572.31,500.0,10,1786155.0,178616.0,178.616
1000126744,Town of Vienna Police Headquarters,US,Silver,2024-05-06,2631.01,580.0,20,1525986.0,305197.0,305.197
1000126748,281007 Renovate Crosby Hall,US,Gold,2024-06-10,7339.34,500.0,30,3669670.0,1100901.0,1100.901
1000126761,CONF,ES,Platinum,2024-07-04,14715.0,500.0,40,7357500.0,2943000.0,2943.0
1000126762,CONF,ES,Platinum,2024-04-12,21054.0,500.0,40,10527000.0,4210800.0,4210.8
1000126780,CONF,ES,Platinum,2024-01-16,19790.0,500.0,40,9895000.0,3958000.0,3958.0
1000126781,CONF,ES,Platinum,2024-12-26,1975.0,500.0,40,987500.0,395000.0,395.0
1000126860,FSU Center for Virtual Learning,US,Certified,2024-04-25,5556.53,500.0,10,2778265.0,277826.0,277.826
1000127107,WWU Interdisciplinary Science Building,US,Gold,2024-03-26,5258.31,500.0,30,2629155.0,788746.0,788.746
1000127189,CLV Health + Wellness,US,Silver,2024-02-23,792.65,2800.0,20,2219420.0,443884.0,443.884
1000127577,Mission Rock Parcel A,US,Gold,2024-08-26,28812.56,580.0,30,16711285.0,5013385.0,5013.385
1000127922,Chongqing Cummins New Office Building,CN,Silver,2024-08-12,14449.0,580.0,20,8380420.0,1676084.0,1676.084
1000127979,CMU Scaife Hall,US,Gold,2024-10-21,7961.79,500.0,30,3980895.0,1194268.0,1194.268
1000128079,Cleveland Museum Natural History Phase2,US,Platinum,2024-10-29,4645.15,580.0,40,2694187.0,1077675.0,1077.675
1000128200,CONF,US,Silver,2024-07-11,5762.4,500.0,20,2881200.0,576240.0,576.24
1000128224,U-M Dean Road Transportation Facility,US,Silver,2024-06-17,6465.68,2800.0,20,18103904.0,3620781.0,3620.781
1000128432,CONF,IT,Gold,2024-08-13,35362.0,500.0,30,17681000.0,5304300.0,5304.3
1000128498,Jeffrey T Fort Neuro Research Building,US,Gold,2024-05-15,56485.02,2800.0,30,158158056.0,47447417.0,47447.417
1000128557,"Centennial College, A-Building",CA,Gold,2024-04-18,12248.0,500.0,30,6124000.0,1837200.0,1837.2
1000128574,St. Albert Fire Hall-1,CA,Silver,2024-02-16,2911.0,580.0,20,1688380.0,337676.0,337.676
1000128661,901 Cherry Phase II - Buildings 2 and 3,US,Platinum,2024-01-05,27229.96,580.0,40,15793377.0,6317351.0,6317.351
1000128796,Hotel Verdant,US,Gold,2024-04-09,6908.73,2200.0,30,15199206.0,4559762.0,4559.762
1000128902,Airbus-Delivery Center Expansion,US,Gold,2024-10-23,2755.13,580.0,30,1597975.0,479393.0,479.393
1000128927,Wolfspeed MVF-FAB ADMIN,US,Silver,2024-06-04,53327.53,2800.0,20,149317084.0,29863417.0,29863.417
1000128928,Wolfspeed MVF-CUB,US,Silver,2024-06-04,9811.39,500.0,20,4905695.0,981139.0,981.139
1000128976,Greater Pittsburgh Food Bank Expansion,US,Gold,2024-09-16,11352.75,150.0,30,1702912.0,510874.0,510.874
1000129049,Garvey Hall,US,Silver,2024-01-03,3235.16,580.0,20,1876393.0,375279.0,375.279
1000129511,Four Points by Sheraton Navi Mumbai,IN,Platinum,2025-07-12,14726.88,2200.0,40,32399136.0,12959654.0,12959.654
1000129542,Nuovo Centro Direzionale CDO3 - Veritas,IT,Gold,2024-06-05,4390.0,580.0,30,2546200.0,763860.0,763.86
1000129660,CONF,CN,Gold,2024-08-21,67670.0,500.0,30,33835000.0,10150500.0,10150.5
1000129674,Bridgestone Warren Plant Recertification,US,Silver,2024-04-04,183454.81,2800.0,20,513673468.0,102734694.0,102734.694
1000129706,CONF,US,Gold,2024-05-29,1532.9,500.0,30,766450.0,229935.0,229.935
1000129771,Aransas National Wildlife Refuge,US,Certified,2024-09-16,1433.31,580.0,10,831320.0,83132.0,83.132
1000129774,CONF,US,Gold,2024-03-28,11366.68,500.0,30,5683340.0,1705002.0,1705.002
1000129804,University of Cincinnati Clifton Court,US,Silver,2024-12-09,16722.54,500.0,20,8361270.0,1672254.0,1672.254
1000129809,MU Clinical Health Sciences,US,Silver,2024-04-01,17058.01,500.0,20,8529005.0,1705801.0,1705.801
1000130077,1701 H Street NE,US,Silver,2024-01-17,14648.95,580.0,20,8496391.0,1699278.0,1699.278
1000130115,Mann Older Adult Rivera Rec. Center,US,Gold,2024-08-01,3658.06,580.0,30,2121675.0,636502.0,636.502
1000130117,Lucas Hall,US,Certified,2024-03-28,2508.38,500.0,10,1254190.0,125419.0,125.419
1000130144,Blacksburg Police Headquarters,US,Silver,2024-01-22,3258.48,580.0,20,1889918.0,377984.0,377.984
1000130152,SLCC Juniper Building - Herriman Campus,US,Gold,2024-04-18,8454.17,500.0,30,4227085.0,1268126.0,1268.126
1000130386,CONF,US,Gold,2024-05-02,22500.0,500.0,30,11250000.0,3375000.0,3375.0
1000130394,Morningstar at West Valley Memory Care,US,Silver,2024-02-29,2998.35,2800.0,20,8395380.0,1679076.0,1679.076
1000130428,CONF,US,Gold,2024-06-10,6131.6,500.0,30,3065800.0,919740.0,919.74
1000130454,District Cooling Plant BB05,AE,Gold,2024-02-27,11063.45,500.0,30,5531725.0,1659518.0,1659.518
1000130598,CONF,US,Silver,2024-11-13,464.52,500.0,20,232260.0,46452.0,46.452
1000130960,Colby College Gordon Center,US,Gold,2024-02-29,6547.9,500.0,30,3273950.0,982185.0,982.185
1000130961,NYU Ambulatory Hub 1111 Franklin Avenue,US,Silver,2024-09-03,22911.83,2800.0,20,64153124.0,12830625.0,12830.625
1000130965,CONF,US,Certified,2024-11-13,1659.8,500.0,10,829900.0,82990.0,82.99
1000130970,Capers Hall - Building Replacement,US,Silver,2024-06-12,9058.04,500.0,20,4529020.0,905804.0,905.804
1000130974,CONF,US,Silver,2024-11-13,1109.54,500.0,20,554770.0,110954.0,110.954
1000131005,Mult. Behavioral Health Resource Center,US,Gold,2024-09-16,2647.92,500.0,30,1323960.0,397188.0,397.188
1000131151,UW - Founders Hall,US,Gold,2024-01-10,7841.01,500.0,30,3920505.0,1176152.0,1176.152
1000131185,Green Hill School Recreation Building,US,Gold,2024-09-12,2638.45,580.0,30,1530301.0,459090.0,459.09
1000131219,Five Rivers Health Centers - M.O.B.,US,Certified,2024-04-08,7803.85,2800.0,10,21850780.0,2185078.0,2185.078
1000131228,LPC Public Safety Complex/AMT,US,Silver,2024-01-31,7005.26,500.0,20,3502630.0,700526.0,700.526
1000131280,PennDOT D6-0 RTMC,US,Silver,2024-02-27,3556.14,580.0,20,2062561.0,412512.0,412.512
1000131522,Soccer and Lacrosse Facility Expansion,US,Gold,2024-07-02,1254.19,580.0,30,727430.0,218229.0,218.229
1000131533,Airbus-Dual Bay Flightline Hangar 24,US,Silver,2024-01-15,8533.98,2800.0,20,23895144.0,4779029.0,4779.029
1000131547,Oracle 6VDG,US,Gold,2024-12-13,11612.88,580.0,30,6735470.0,2020641.0,2020.641
1000131604,AIRBUS Staging Bldg + Calibration Hangar,US,Gold,2024-11-22,3010.99,2800.0,30,8430772.0,2529232.0,2529.232
1000131629,CSU MC Harbison Research & Ed Bldg,US,Silver,2024-07-17,759.2,500.0,20,379600.0,75920.0,75.92
1000131657,College Park City Hall,US,Gold,2024-08-16,8656.24,580.0,30,5020619.0,1506186.0,1506.186
1000131679,Chick fil A 03863 Annandale,US,Certified,2024-09-05,399.48,2200.0,10,878856.0,87886.0,87.886
1000131721,MSU Thurgood Marshall Hall - Phase 1,US,Gold,2024-04-04,20676.21,2200.0,30,45487662.0,13646299.0,13646.299
1000131722,JOHN S. & JAMES L. Knight Recital Hall,US,Silver,2024-04-22,1966.29,580.0,20,1140448.0,228090.0,228.09
1000131801,May Lee State Office Complex prev. RBOC,US,Gold,2024-12-06,128473.24,580.0,30,74514479.0,22354344.0,22354.344
1000131832,CONF,US,Silver,2024-10-02,3483.86,500.0,20,1741930.0,348386.0,348.386
1000132019,Virginia Tech Upper Quad Hall North,US,Silver,2024-07-03,5262.95,2200.0,20,11578490.0,2315698.0,2315.698
1000132038,Eastlake at Tillery - Bldg 2,US,Silver,2024-10-15,9210.12,580.0,20,5341870.0,1068374.0,1068.374
1000132061,"Otay Mesa US LPOE, Commercial Annex Bldg",US,Gold,2024-01-10,3065.8,580.0,30,1778164.0,533449.0,533.449
1000132062,"Otay Mesa US LPOE, USDA Plant Inspection",US,Gold,2024-01-10,1142.71,2800.0,30,3199588.0,959876.0,959.876
1000132181,UC Davis at Orchard Park - Amenity,US,Silver,2024-02-19,1458.48,500.0,20,729240.0,145848.0,145.848
1000132329,Lukachukai Fire Station Bus Bay,US,Silver,2024-03-20,786.33,580.0,20,456071.0,91214.0,91.214
1000132337,East College Street Development,US,Gold,2024-05-17,11055.46,580.0,30,6412167.0,1923650.0,1923.65
1000132401,Starbucks China Office Building,CN,Platinum,2024-05-06,3318.0,580.0,40,1924440.0,769776.0,769.776
1000132402,Starbucks China Production Workshop,CN,Platinum,2024-05-06,10774.0,2800.0,40,30167200.0,12066880.0,12066.88
1000132485,Gwinnett County Police Training Exp.,US,Certified,2024-07-25,2432.39,580.0,10,1410786.0,141079.0,141.079
1000132496,CONF,US,Certified,2024-12-03,3264.15,500.0,10,1632075.0,163208.0,163.208
1000132576,Modera Clarendon,US,Silver,2024-06-05,24990.91,580.0,20,14494728.0,2898946.0,2898.946
1000132769,CONF,US,Silver,2024-02-12,1486.45,500.0,20,743225.0,148645.0,148.645
1000132770,Charles M. Murray Maintenance Facility,US,Silver,2024-12-12,1322.2,500.0,20,661100.0,132220.0,132.22
1000132841,Viposa - NOA,BR,Silver,2024-07-25,12186.0,2800.0,20,34120800.0,6824160.0,6824.16
1000132908,OFICINAS SEDE CENTRAL SIMON BARCELONA,ES,Platinum,2025-03-21,9702.0,580.0,40,5627160.0,2250864.0,2250.864
1000132952,CONF,CN,Platinum,2024-07-21,7571.0,500.0,40,3785500.0,1514200.0,1514.2
1000133076,VASTRAKALA EXPORTS PRIVATE LIMITED,IN,Platinum,2024-07-17,4096.0,2800.0,40,11468800.0,4587520.0,4587.52
1000133126,Marc and Sharon Hagle Hall,US,Gold,2024-05-01,3348.22,500.0,30,1674110.0,502233.0,502.233
1000133206,Nancy J. Cotterman Center,US,Gold,2024-04-10,2509.03,2200.0,30,5519866.0,1655960.0,1655.96
1000133308,Albion in the Gulch,US,Silver,2024-04-03,46079.89,580.0,20,26726336.0,5345267.0,5345.267
1000133391,Signature Des Moines FBO Terminal/Hangar,US,Certified,2024-08-16,3565.9,2800.0,10,9984520.0,998452.0,998.452
1000133434,Merck Elkton B25 Document Resources,US,Gold,2024-02-07,919.74,580.0,30,533449.0,160035.0,160.035
1000133531,Dzilth-Na-O-Dith-Hle Dormitory,US,Gold,2024-01-22,1338.64,2200.0,30,2945008.0,883502.0,883.502
1000133540,Meridian on New Jersey Avenue,US,Certified,2024-05-17,27602.69,580.0,10,16009560.0,1600956.0,1600.956
1000133544,555 Penn,US,Gold,2024-04-11,40134.1,500.0,30,20067050.0,6020115.0,6020.115
1000133563,CONF,ES,Gold,2024-11-12,1388.0,500.0,30,694000.0,208200.0,208.2
1000133578,New England Biolabs GE,US,Certified,2024-08-19,10740.24,2800.0,10,30072672.0,3007267.0,3007.267
1000133724,Guangdong Huaxing Bank Guangzhou Branch,CN,Gold,2024-08-22,57616.0,580.0,30,33417280.0,10025184.0,10025.184
1000133757,Chabot Library & Learning Connection,US,Gold,2024-12-17,5802.26,500.0,30,2901130.0,870339.0,870.339
1000133767,FARMACIA 12,ES,Gold,2024-12-09,1444.0,580.0,30,837520.0,251256.0,251.256
1000133807,USU Moab Academic Building,US,Silver,2024-01-24,2104.9,500.0,20,1052450.0,210490.0,210.49
1000133851,The Grant,US,Silver,2024-07-10,17551.42,580.0,20,10179824.0,2035965.0,2035.965
1000133893,Capitol Rose - 1732 15th Street NW,US,Gold,2024-09-05,13697.62,580.0,30,7944620.0,2383386.0,2383.386
1000134053,Palazzo Comunale di Ovindoli,IT,Gold,2024-07-31,760.0,580.0,30,440800.0,132240.0,132.24
1000134167,Batiment administratif MRC 142 Dufferin,CA,Gold,2024-03-20,2762.0,580.0,30,1601960.0,480588.0,480.588
1000134194,UCSF Bayfront Medical Building,US,Gold,2024-12-11,17270.67,2800.0,30,48357876.0,14507363.0,14507.363
1000134207,UNLV Medical Education Building,US,Silver,2024-05-10,11984.49,500.0,20,5992245.0,1198449.0,1198.449
1000134217,CONF,US,Gold,2024-09-09,5876.67,500.0,30,2938335.0,881500.0,881.5
1000134223,WWCC Applied Technology Building,US,Silver,2024-04-30,4601.02,500.0,20,2300510.0,460102.0,460.102
1000134257,Memorial Cancer Institute,US,Certified,2024-11-18,10590.94,2800.0,10,29654632.0,2965463.0,2965.463
1000134580,250 Brannan,US,Gold,2024-07-31,9369.27,580.0,30,5434177.0,1630253.0,1630.253
1000135296,USCG AIR STA VENTURA ADMIN/BERTHING,US,Silver,2024-12-10,1134.9,2800.0,20,3177720.0,635544.0,635.544
1000135406,Asheville Public Safety Station,US,Gold,2024-05-07,2028.17,580.0,30,1176339.0,352902.0,352.902
1000135819,Market Terminal D,US,Silver,2024-03-08,14969.83,580.0,20,8682501.0,1736500.0,1736.5
1000135850,Ohio State University Lacrosse Stadium,US,Certified,2024-08-06,1449.19,2800.0,10,4057732.0,405773.0,405.773
1000136120,Cascade Learning Resource Center,US,Silver,2024-01-25,6089.88,500.0,20,3044940.0,608988.0,608.988
1000136570,LIGO Exploration Center,US,Silver,2024-01-17,1305.47,580.0,20,757173.0,151435.0,151.435
1000136602,DCMC North - MOB,US,Silver,2024-01-03,5574.18,2800.0,20,15607704.0,3121541.0,3121.541
1000136633,Avalon Brighton,US,Gold,2024-07-26,17651.57,580.0,30,10237911.0,3071373.0,3071.373
1000136717,Cleveland Public Library - Hough Branch,US,Silver,2024-08-16,743.22,500.0,20,371610.0,74322.0,74.322
1000136737,"U of Arizona, Chemistry Building",US,Silver,2024-02-21,8310.92,500.0,20,4155460.0,831092.0,831.092
1000136780,VISTA,US,Certified,2024-02-27,22159.87,580.0,10,12852725.0,1285272.0,1285.272
1000136936,Paul Hall,US,Gold,2024-10-09,6428.89,500.0,30,3214445.0,964334.0,964.334
1000137014,NPAA Chattanooga,US,Certified,2025-03-11,4874.16,2800.0,10,13647648.0,1364765.0,1364.765
1000137042,Reuben Hoar Public Library,US,Certified,2024-10-29,2178.39,500.0,10,1089195.0,108920.0,108.92
1000137080,Rice University Hanszen College,US,Gold,2024-05-30,5196.06,2200.0,30,11431332.0,3429400.0,3429.4
1000137090,citizenM Hotel Boston Back Bay,US,Gold,2024-12-23,14093.39,2200.0,30,31005458.0,9301637.0,9301.637
1000137173,WSSB Life Skills Training Center,US,Gold,2024-04-29,1074.79,2200.0,30,2364538.0,709361.0,709.361
1000137231,Fort Collins East Park Maint. Facility,US,Gold,2024-02-26,603.87,500.0,30,301935.0,90580.0,90.58
1000137271,COSD Youth Transition Campus - Housing,US,Gold,2024-02-05,1003.35,500.0,30,501675.0,150502.0,150.502
1000137293,Catholic Univ - Conway School of Nursing,US,Gold,2024-09-19,9429.65,500.0,30,4714825.0,1414448.0,1414.448
1000137597,"Student Accomodation, via Serlio",IT,Gold,2024-08-16,17740.0,2200.0,30,39028000.0,11708400.0,11708.4
1000137664,St. Thomas Schoenecker Center,US,Gold,2024-08-02,12087.89,500.0,30,6043945.0,1813184.0,1813.184
1000137691,USM McGoldrick Center,US,Gold,2024-05-29,3818.31,580.0,30,2214620.0,664386.0,664.386
1000137827,First Security Bank Bozeman,US,Gold,2024-01-23,1055.01,580.0,30,611906.0,183572.0,183.572
1000137891,CONF,IT,Gold,2024-11-26,2884.0,500.0,30,1442000.0,432600.0,432.6
1000137948,Drosdick Hall,US,Silver,2024-09-16,14597.85,2800.0,20,40873980.0,8174796.0,8174.796
1000137966,Emergency Operations Center,US,Silver,2024-11-19,1527.88,580.0,20,886170.0,177234.0,177.234
1000137971,MIT W51 Burton-Conner,US,Gold,2024-06-25,15104.08,500.0,30,7552040.0,2265612.0,2265.612
1000138066,CAMPUS ARRUPE,ES,Gold,2025-02-18,5480.0,500.0,30,2740000.0,822000.0,822.0
1000138238,Intuit Dome,US,Platinum,2024-07-12,109593.3,580.0,40,63564114.0,25425646.0,25425.646
1000138271,CONF,IT,Platinum,2024-01-31,10894.0,500.0,40,5447000.0,2178800.0,2178.8
1000138362,EPEC Operations & Safety Training Center,US,Certified,2024-04-23,1264.87,500.0,10,632435.0,63244.0,63.244
1000138377,Lakeshore - 18111 Von Karman,US,Gold,2024-09-06,22993.86,580.0,30,13336439.0,4000932.0,4000.932
1000138378,UO HWTP Building B&C,US,Gold,2024-02-27,26165.85,2200.0,30,57564870.0,17269461.0,17269.461
1000138407,Lakeshore - 18101 Von Karman,US,Gold,2024-09-06,39400.91,580.0,30,22852528.0,6855758.0,6855.758
1000138421,Lakeshore - 18191 Von Karman,US,Gold,2024-09-06,12978.55,580.0,30,7527559.0,2258268.0,2258.268
