ID,ProjectName,City,State,Zipcode,Country,RatingSystem,PointsAchieved,CertLevel,CertDate,IsCertified,GrossFloorAreaSqm,ProjectTypes
1000185579,DMart Doddaballapur,BAN,KAR,561203,IN,LEED v4.1 O+M: EB,75,Gold,2024-01-06,Yes,70698.0,Retail: Convenience Store
1000185581,DMart Palanpur,PAL,GUJ,385001,IN,LEED v4.1 O+M: EB,75,Gold,2024-01-06,Yes,56350.0,Retail: Convenience Store
1000185587,DMart Attavar Mangalore,MAN,KAR,575001,IN,LEED v4.1 O+M: EB,73,Gold,2024-01-06,Yes,85434.0,Retail: Convenience Store
1000185596,DMart Nava Naroda,AHM,GUJ,382330,IN,LEED v4.1 O+M: EB,73,Gold,2024-01-06,Yes,143054.0,Retail: Convenience Store
1000185620,DMart Bharuch,BHA,GUJ,392001,IN,LEED v4.1 O+M: EB,71,Gold,2024-01-06,Yes,69543.0,Retail: Convenience Store
1000185624,DMart Surendra Nagar Gujarat,SN,GUJ,363030,IN,LEED v4.1 O+M: EB,72,Gold,2024-02-08,Yes,45873.0,Retail: Convenience Store
1000185628,BODIO H,MIL,MI,20121,IT,LEED v4.1 O+M: EB,73,Gold,2024-06-14,Yes,2059.92,Office: Mixed-Use
1000185634,Universal American School-Cafeteria Bldg,DUB,AE,49776,AE,LEED v4 BD+C: NC,42,Certified,2024-09-30,Yes,34293.0,Retail: Restaurant/Cafeteria
1000185681,Kerry Centre,QB,HK,0,HK,LEED v4.1 O+M: EB,83,Platinum,2024-03-11,Yes,47482.0,Office: Mixed-Use
1000185900,9720 Wilshire Blvd,BH,CA,90212,US,LEED v4.1 O+M: EB,61,Gold,2024-12-20,Yes,56368.0,Office: Administrative/Professional
1000185976,Palazzo Biandra',MIL,MI,20121,IT,LEED v4.1 O+M: EB,67,Gold,2024-10-07,Yes,13314.0,Office: Administrative/Professional
1000185977,1133 15th Street Recertification,WAS,DC,20005,US,LEED v4 O+M: EB,60,Gold,2024-01-17,Yes,231581.0,Office: Mixed-Use
1000186024,Jindal Stainless Limited,JAJ,ORI,755026,IN,LEED v4.1 O+M: EB,72,Gold,2024-09-11,Yes,65000.0,Office: Mixed-Use
1000186043,WERT Sede,PB,SC,0,BR,LEED v4 BD+C: NC,84,Platinum,2024-09-23,Yes,547.0,Office: Mixed-Use
1000186055,CONF,CON,AP,0,IN,LEED v4.1 O+M: EB,70,Gold,2024-03-19,Yes,4111.0,CONF
1000186057,CONF,CON,AP,0,IN,LEED v4.1 O+M: EB,69,Gold,2024-03-19,Yes,6880.0,CONF
1000186060,CONF,CON,TG,0,IN,LEED v4.1 O+M: EB,74,Gold,2024-03-19,Yes,6658.0,CONF
1000186064,CONF,CON,AP,0,IN,LEED v4.1 O+M: EB,69,Gold,2024-03-19,Yes,3886.0,CONF
1000186069,CONF,CON,AP,0,IN,LEED v4.1 O+M: EB,73,Gold,2024-03-19,Yes,6656.0,CONF
1000186071,CONF,CON,AP,0,IN,LEED v4.1 O+M: EB,72,Gold,2024-03-19,Yes,6530.0,CONF
1000186093,CONF,CON,MA,0,US,LEED v4.1 O+M: EB,60,Gold,2024-09-20,Yes,122518.0,CONF
1000186117,CONF,CON,PV,0,IT,LEED v4.1 O+M: EB,74,Gold,2024-05-08,Yes,13744.0,CONF
1000186119,Indo Count Industries Ltd.,KOL,MAH,416216,IN,LEED v4 BD+C: NC,54,Silver,2024-03-22,Yes,144294.0,Industrial Manufacturing
1000186149,Pacific Center,SHA,N/A,200023,CN,LEED v4.1 O+M: EB,83,Platinum,2024-03-18,Yes,40000.0,Office: Mixed-Use
1000186159,CONF,CON,RAJ,0,IN,LEED v4.1 O+M: EB,76,Gold,2024-02-27,Yes,75929.0,CONF
1000186161,CONF,CON,MP,0,IN,LEED v4.1 O+M: EB,77,Gold,2024-02-27,Yes,52469.0,CONF
1000186170,DMart Sirhind Road Patiala,PAT,PUN,147001,IN,LEED v4.1 O+M: EB,77,Gold,2024-03-19,Yes,85305.0,Retail: Other Retail
1000186176,CONF,CON,PUN,0,IN,LEED v4.1 O+M: EB,77,Gold,2024-03-19,Yes,39213.0,CONF
1000186180,CONF,CON,PUN,0,IN,LEED v4.1 O+M: EB,79,Gold,2024-03-19,Yes,64547.0,CONF
1000186183,ESQUEL GREENTECH & SMART INDUSTRIAL PARK,FOS,GUA,528500,CN,LEED v4 BD+C: NC,81,Platinum,2024-09-05,Yes,17256.0,Industrial Manufacturing
1000186204,West Bradenton Branch,BRA,FL,34209,US,LEED v4.1 O+M: EB,67,Gold,2024-03-21,Yes,5642.0,Office: Financial
1000186297,BOEHRINGER INGELHEIM SPAIN ECO RECERTIF.,SCDV,BCN,8174,ES,LEED v4 O+M: EB,85,Platinum,2024-07-19,Yes,8606.0,Office: Administrative/Professional
1000186316,Diagonal 579,BAR,BCN,8014,ES,LEED v4 O+M: EB,68,Gold,2025-04-22,Yes,8585.0,Office: Administrative/Professional
1000186322,Trane Monterrey - Planta HVAC,APO,NL,66600,MX,LEED v4.1 O+M: EB,54,Silver,2024-12-11,Yes,124469.0,Industrial Manufacturing
1000186335,RBC Gateway,MIN,MN,55401,US,LEED v4.1 O+M: EB,61,Gold,2024-06-04,Yes,951000.0,Office: Mixed-Use
1000186344,Hilltop Xiuzhou Logistic Center W1,JIA,ZHE,314011,CN,LEED v4.1 O+M: EB,62,Gold,2024-05-03,Yes,11030.0,Warehouse: Nonrefrigerated Distribution/Shipping
1000186360,1333 North Kingsbury,CHI,IL,60642,US,LEED v4.1 O+M: EB,62,Gold,2024-03-05,Yes,101126.0,Office: Mixed-Use
1000186397,Ionis - 2850 Gazelle,CAR,CA,92008,US,LEED v4.1 O+M: EB,72,Gold,2024-03-04,Yes,77249.0,Public Assembly: Convention Center
1000186401,6828 Nancy Ridge,SD,CA,92121,US,LEED v4.1 O+M: EB,63,Gold,2025-03-10,Yes,42138.0,Laboratory
1000186403,6118 Nancy Ridge,SD,CA,92121,US,LEED v4.1 O+M: EB,62,Gold,2024-11-19,Yes,31000.0,Laboratory
1000186406,6122-6126 Nancy Ridge,SD,CA,92121,US,LEED v4.1 O+M: EB,64,Gold,2024-10-29,Yes,68000.0,Laboratory
1000186473,Indian Designs Exports Pvt Ltd - Unit 9,SSSD,AP,515261,IN,LEED v4.1 O+M: EB,81,Platinum,2024-07-18,Yes,17593.0,Industrial Manufacturing
1000186477,CNL Center I,ORL,FL,32801,US,LEED v4.1 O+M: EB,62,Gold,2024-03-29,Yes,363030.0,Office: Administrative/Professional
1000186483,CNL Center II,ORL,FL,32801,US,LEED v4.1 O+M: EB,63,Gold,2024-03-29,Yes,279516.0,Office: Administrative/Professional
1000186508,Seoul Finance Center,SEO,SOU,4520,KR,LEED v4 O+M: EB,81,Platinum,2024-04-04,Yes,1164677.0,Office: Mixed-Use
1000186510,MERCEDES-BENZ RESEARCH AND DEVELOPMENT,BEN,KAR,560066,IN,LEED v4.1 O+M: EB,84,Platinum,2024-03-27,Yes,50395.0,Office: Administrative/Professional
1000186513,Dongguan Ever Gain Logistics WA,DON,GUA,523000,CN,LEED v4.1 O+M: EB,69,Gold,2024-03-18,Yes,3984.0,Warehouse: General
1000186517,Dongguan Ever Gain Logistics WB,DON,GUA,523000,CN,LEED v4.1 O+M: EB,67,Gold,2024-03-18,Yes,4002.0,Warehouse: General
1000186519,Dongguan Ever Gain Logistics WC,DON,GUA,523000,CN,LEED v4.1 O+M: EB,86,Platinum,2024-03-18,Yes,4704.0,Warehouse: General
1000186524,Dongguan Ever Gain Logistics WD,DON,GUA,523000,CN,LEED v4.1 O+M: EB,73,Gold,2024-03-18,Yes,5992.0,Warehouse: General
1000186527,DWTC One Central Offices,DUB,AE,0,AE,LEED v4 O+M: EB,72,Gold,2024-12-18,Yes,1714845.0,Office: Administrative/Professional
1000186536,CONF,CON,MAD,0,ES,LEED v4 BD+C: NC,65,Gold,2025-02-19,Yes,4338.0,CONF
1000186561,Merriweather Row  10480,COL,MD,21044,US,LEED v4.1 O+M: EB,50,Silver,2025-06-12,Yes,148643.0,Office: Other Office
1000186603,Krypton India Solutions Private Limited,BAN,KAR,560099,IN,LEED v4 BD+C: NC,55,Silver,2024-04-30,Yes,58822.0,Office: Other Office
1000186704,Laboratorios Pfizer DUMAS,SP,SP,0,BR,LEED v4.1 O+M: EB,69,Gold,2024-10-01,Yes,10059.17,Office: Administrative/Professional
1000186845,"Infinitus Plaza, Hong Kong",HK,HK,0,HK,LEED v4.1 O+M: EB,70,Gold,2025-07-16,Yes,36850.8,Office: Mixed-Use
1000186852,Far Eastern Corporate Building,SHA,N/A,200120,CN,LEED v4.1 O+M: EB,85,Platinum,2024-04-17,Yes,28710.0,Office: Mixed-Use
1000186926,Hong Leong Plaza & M Social Hotel,SUZ,JIA,215028,CN,LEED v4.1 O+M: EB,73,Gold,2024-03-25,Yes,72214.0,Other
1000186928,HLCC Mall,SUZ,JIA,215028,CN,LEED v4.1 O+M: EB,82,Platinum,2024-03-21,Yes,59572.0,Retail: Enclosed Mall
1000186986,Shui On Plaza,SHA,N/A,200000,CN,LEED v4.1 O+M: EB,82,Platinum,2024-03-21,Yes,77068.0,Office: Mixed-Use
1000187091,Shreeji Exim Works LLP,MUM,MAH,400705,IN,LEED v4.1 O+M: EB,82,Platinum,2024-03-22,Yes,20667.0,Industrial Manufacturing
1000187136,VX Chengdu Longquan Logistics Park W1,CHE,SIC,610101,CN,LEED v4.1 O+M: EB,65,Gold,2024-02-29,Yes,38879.0,Warehouse: Refrigerated
1000187138,VX Chengdu Longquan Logistics Park W2,CHE,SIC,610100,CN,LEED v4.1 O+M: EB,65,Gold,2024-02-28,Yes,28592.0,Warehouse: Refrigerated
1000187140,VX Chengdu Longquan Logistics Park W3,CHE,SIC,610100,CN,LEED v4.1 O+M: EB,65,Gold,2024-03-04,Yes,24138.0,Warehouse: Refrigerated
1000187144,LLUIS MUNTADAS 5,CDL,BCN,8940,ES,LEED v4.1 O+M: EB,67,Gold,2024-07-01,Yes,13553.0,Office: Administrative/Professional
1000187214,CESC Ltd. - Dum Dum Substation,KOL,WB,700028,IN,LEED v4.1 O+M: EB,84,Platinum,2024-03-10,Yes,10893.0,Service: Other Service
1000187216,CESC Ltd. - East Calcutta Substation,KOL,WB,700054,IN,LEED v4.1 O+M: EB,80,Platinum,2024-03-10,Yes,20830.0,Service: Other Service
1000187218,CESC Ltd. - Jadavpore Substation,KOL,WB,700033,IN,LEED v4.1 O+M: EB,80,Platinum,2024-03-10,Yes,16737.0,Service: Other Service
1000187220,CESC Ltd. - Majerhat Substation,KOL,WB,700053,IN,LEED v4.1 O+M: EB,83,Platinum,2024-03-10,Yes,23541.0,Service: Other Service
1000187222,CESC Ltd. - Mulajore Substation,KOL,WB,743127,IN,LEED v4.1 O+M: EB,83,Platinum,2024-03-10,Yes,31497.0,Service: Other Service
1000187224,CESC Ltd. - New Cossipore Substation,KOL,WB,700002,IN,LEED v4.1 O+M: EB,82,Platinum,2024-03-10,Yes,46074.0,Service: Other Service
1000187231,CESC Ltd. - West Bank Receiving Station,RIS,WB,712248,IN,LEED v4.1 O+M: EB,82,Platinum,2024-03-28,Yes,20130.0,Service: Other Service
1000187233,CHINA MERCHANTS Garden City,CHE,SIC,610000,CN,LEED v4.1 O+M: EB,67,Gold,2024-04-15,Yes,153151.0,Retail: Open Shopping Center
1000187240,Edificio Athenas,SP,SP,0,BR,LEED v4.1 O+M: EB,64,Gold,2024-08-12,Yes,7783.0,Office: Administrative/Professional
1000187379,Meininger Roma,ROM,RM,185,IT,LEED v4.1 O+M: EB,69,Gold,2025-02-27,Yes,6428.0,"Lodging: Hotel/Motel/Resort, Limited Service"
1000187381,"Al Sila Tower, ADGM Square",AD,AE,0,AE,LEED v4.1 O+M: EB,84,Platinum,2024-06-12,Yes,60135.0,Office: Mixed-Use
1000187383,Bagmane Tech Park - Master Site,BEN,KAR,560093,IN,LEED v4.1 O+M: EB,4,Denied,2024-07-04,Yes,2942709.0,Office: Administrative/Professional
1000187389,Confeccoes Vanelise,NV,SC,0,BR,LEED v4 BD+C: NC,82,Platinum,2024-05-02,Yes,10212.0,Industrial Manufacturing
1000187450,Hoerbiger New Plant Project,CHA,JIA,213001,CN,LEED v4 BD+C: NC,71,Gold,2024-01-18,Yes,14414.0,Industrial Manufacturing
1000187456,Hitachi Elevator new test tower H1,GUA,GUA,511400,CN,LEED v4.1 O+M: EB,82,Platinum,2024-02-20,Yes,15450.0,Industrial Manufacturing
1000187483,Quest Mall,KOL,WB,700017,IN,LEED v4.1 O+M: EB,82,Platinum,2024-05-02,Yes,410000.0,Retail: Enclosed Mall
1000187486,Radisson Blu Hotel,BEN,KAR,560037,IN,LEED v4.1 O+M: EB,84,Platinum,2024-06-21,Yes,25914.3,"Lodging: Hotel/Motel/Resort, Full Service"
1000187546,Edificio Madison,SP,SP,0,BR,LEED v4.1 O+M: EB,60,Gold,2024-11-01,Yes,10101.0,Office: Administrative/Professional
1000187552,Edificio Bela Paulista,SP,SP,0,BR,LEED v4.1 O+M: EB,71,Gold,2024-07-26,Yes,7255.0,Office: Administrative/Professional
1000187554,Edificio Lagoa Corporate,RDJ,RJ,0,BR,LEED v4.1 O+M: EB,53,Silver,2024-10-01,Yes,10967.0,Office: Administrative/Professional
1000187556,Edificio Botafogo Trade Center,RDJ,RJ,0,BR,LEED v4.1 O+M: EB,61,Gold,2024-11-19,Yes,9354.0,Office: Administrative/Professional
1000187570,INTERNATIONAL OCEAN SFC,SHA,N/A,200120,CN,LEED v4.1 O+M: EB,83,Platinum,2024-05-05,Yes,56472.37,Office: Mixed-Use
1000187572,Hilltop Xiuzhou Logistic Center W2,JIA,ZHE,314011,CN,LEED v4.1 O+M: EB,61,Gold,2024-05-03,Yes,12488.0,Warehouse: Nonrefrigerated Distribution/Shipping
1000187585,Buenos Aires Corporate,RDJ,RJ,0,BR,LEED v4.1 O+M: EB,64,Gold,2024-07-01,Yes,8056.0,Office: Administrative/Professional
1000187587,DGARDEN 662 RECERTIFICATION,BAR,BCN,8034,ES,LEED v4 O+M: EB,85,Platinum,2024-08-21,Yes,34242.0,Office: Administrative/Professional
1000187589,101 Station Landing,MED,MA,2155,US,LEED v4 O+M: EB,58,Silver,2024-10-28,Yes,163735.0,Office: Administrative/Professional
1000187604,Edificio Joaquim Floriano,SP,SP,0,BR,LEED v4.1 O+M: EB,69,Gold,2024-09-03,Yes,4936.0,Office: Administrative/Professional
1000187633,DP World Head Office FZE,DUB,AE,17000,AE,LEED v4.1 O+M: EB,92,Platinum,2024-10-01,Yes,188967.0,Office: Administrative/Professional
1000187664,Rui Ming Plaza,SHA,N/A,200120,CN,LEED v4.1 O+M: EB,84,Platinum,2024-04-25,Yes,35647.0,Office: Mixed-Use
1000187674,Reforma 222,MC,DF,6600,MX,LEED v4.1 O+M: EB,67,Gold,2024-05-22,Yes,652164.0,Office: Mixed-Use
1000187688,Shanghai Beiye Logistics Warehouse,SHA,N/A,201604,CN,LEED v4.1 O+M: EB,65,Gold,2024-02-18,Yes,34522.0,Warehouse: General
1000187690,CONF,CON,KAR,0,IN,LEED v4.1 O+M: EB,78,Gold,2024-07-19,Yes,183784.0,CONF
1000187692,CONF,CON,KAR,0,IN,LEED v4.1 O+M: EB,83,Platinum,2024-07-19,Yes,146217.0,CONF
1000187704,DHL - Jandira,JAN,SP,0,BR,LEED v4.1 O+M: EB,69,Gold,2024-10-16,Yes,40006.8,Warehouse: Nonrefrigerated Distribution/Shipping
1000187708,Hospital Moriah,SP,SP,0,BR,LEED v4.1 O+M: EB,65,Gold,2024-12-09,Yes,11104.0,Healthcare: Inpatient
1000187726,CESC Ltd. - Belur Receiving Station,HOW,WB,711202,IN,LEED v4.1 O+M: EB,81,Platinum,2024-04-22,Yes,16711.0,Service: Other Service
1000187771,3150 Fairview Park Drive,FC,VA,22042,US,LEED v4.1 O+M: EB,53,Silver,2024-04-30,Yes,257489.0,Office: Mixed-Use
1000187845,PRESTIGE OBELISK,BAN,KAR,560001,IN,LEED v4.1 O+M: EB,67,Gold,2024-06-06,Yes,126862.0,Office: Administrative/Professional
1000188028,Comfort Inn & Suites,LV,NV,89115,US,LEED v4.1 O+M: EB,60,Gold,2025-01-17,Yes,42983.0,"Lodging: Hotel/Motel/Resort, Full Service"
1000188030,"South West Regional Office, CESC Ltd.",KOL,WB,700088,IN,LEED v4.1 O+M: EB,83,Platinum,2024-03-12,Yes,35900.0,Office: Administrative/Professional
1000188050,Pacific Place Mall,HK,HK,0,HK,LEED v4.1 O+M: EB,82,Platinum,2024-05-26,Yes,109113.0,Retail: Open Shopping Center
1000188053,Watson Centre,HK,NT,0,HK,LEED v4.1 O+M: EB,61,Gold,2024-05-02,Yes,62000.0,Warehouse: Nonrefrigerated Distribution/Shipping
1000188059,P&G Beijing office expansion,BEI,N/A,101300,CN,LEED v4 BD+C: NC,54,Silver,2024-10-07,Yes,2887.0,Office: Administrative/Professional
1000188099,SUZHOU PORT BUILDING,SUZ,JIA,215133,CN,LEED v4.1 O+M: EB,84,Platinum,2024-09-26,Yes,75933.0,Office: Administrative/Professional
1000188123,Seoul Square Recertification,SEO,SOU,4637,KR,LEED v4 O+M: EB,83,Platinum,2024-12-06,Yes,1190015.0,Office: Mixed-Use
1000188130,Air China Century Building,BEI,N/A,100027,CN,LEED v4.1 O+M: EB,85,Platinum,2024-03-22,Yes,89854.0,Office: Administrative/Professional
1000188161,Hongwell International Plaza Shanghai,SHA,N/A,200030,CN,LEED v4.1 O+M: EB,82,Platinum,2024-07-07,Yes,71700.0,Office: Mixed-Use
1000188196,Queimados Condominio,QUE,RJ,0,BR,LEED v4.1 O+M: EB,57,Silver,2024-12-20,Yes,12456.64,Retail: Restaurant/Cafeteria
1000188267,Cajamar III Condominio - Office Building,CAJ,SP,0,BR,LEED v4.1 O+M: EB,62,Gold,2024-12-20,Yes,274.0,Office: Mixed-Use
1000188271,Dutra SP Condominio - Office Building,ARU,SP,0,BR,LEED v4.1 O+M: EB,59,Silver,2025-04-01,Yes,2279.0,Retail: Restaurant/Cafeteria
1000188308,CONF,CON,INC,0,KR,LEED v4.1 O+M: EB,67,Gold,2024-07-12,Yes,114264.0,CONF
1000188381,Pangyo Techno Valley GB I,SEO,KYO,13487,KR,LEED v4.1 O+M: EB,65,Gold,2024-11-26,Yes,26500.86,Office: Mixed-Use
1000188385,Pangyo Techno Valley GB II,SEO,KYO,13487,KR,LEED v4.1 O+M: EB,64,Gold,2024-11-26,Yes,12142.0,Office: Mixed-Use
1000188387,CENTRE POINT GWANGHWAMUN,SEO,SOU,3173,KR,LEED v4.1 O+M: EB,65,Gold,2024-11-18,Yes,29474.0,Office: Mixed-Use
1000188406,WestChase I,RAL,NC,27607,US,LEED v4.1 O+M: EB,53,Silver,2024-07-19,Yes,100907.0,Office: Administrative/Professional
1000188408,WestChase II,RAL,NC,27607,US,LEED v4.1 O+M: EB,44,Certified,2024-09-16,Yes,115548.0,Office: Administrative/Professional
1000188424,Dhariwal Infrastructure Limited,CHA,MAH,442406,IN,LEED v4.1 O+M: EB,81,Platinum,2024-03-13,Yes,22615.0,Office: Administrative/Professional
1000188592,"Pinkcity Jewelhouse Pvt Ltd, Unit-I",JAI,RAJ,322242,IN,LEED v4.1 O+M: EB,74,Gold,2024-03-05,Yes,24465.0,Industrial Manufacturing
1000188614,Cypress Point,BEN,KAR,560017,IN,LEED v4.1 O+M: EB,89,Platinum,2024-05-06,Yes,211460.0,Office: Mixed-Use
1000188623,Embassy Golf Links - Pebble Beach,BEN,KAR,560071,IN,LEED v4.1 O+M: EB,89,Platinum,2024-05-06,Yes,208461.0,Office: Mixed-Use
1000188759,5200 Waterford,MIA,FL,33126,US,LEED v4.1 O+M: EB,65,Gold,2024-07-17,Yes,259680.0,Office: Administrative/Professional
1000188761,5201 Waterford,MIA,FL,33126,US,LEED v4.1 O+M: EB,60,Gold,2024-07-17,Yes,219895.0,Office: Administrative/Professional
1000188763,5301 Waterford,MIA,FL,33126,US,LEED v4.1 O+M: EB,61,Gold,2024-07-25,Yes,218273.0,Office: Administrative/Professional
1000188860,Shanghai Hongqiao Joy Apartment Project,SHA,N/A,201100,CN,LEED v4 BD+C: NC,62,Gold,2024-04-11,Yes,50970.0,Other
1000188873,IT10 Chiesi Farmaceutici SPA S. Leonardo,PAR,PR,43122,IT,LEED v4.1 O+M: EB,49,Certified,2024-12-16,Yes,39984.0,Industrial Manufacturing
1000188874,RELIFE TURIN-NOVARA 59,TUR,TO,10153,IT,LEED v4 BD+C: NC,73,Gold,2024-12-12,Yes,9095.0,Lodging: Dormitory
1000188878,RELIFE TURIN-TOLLEGNO 22,TUR,TO,10154,IT,LEED v4 BD+C: NC,66,Gold,2024-12-12,Yes,4660.0,Lodging: Dormitory
1000189060,Soho House Istanbul,IST,IST,34430,TR,LEED v4.1 O+M: EB,81,Platinum,2024-07-08,Yes,13870.0,"Lodging: Hotel/Motel/Resort, Full Service"
1000189158,Vimodrone Uffici - Edificio A,VIM,MI,20090,IT,LEED v4.1 O+M: EB,61,Gold,2024-02-22,Yes,10996.0,Office: Mixed-Use
1000189160,Vimodrone Uffici - Edificio B,VIM,MI,20055,IT,LEED v4.1 O+M: EB,70,Gold,2024-02-22,Yes,1580.0,Office: Mixed-Use
1000189302,2121 K LLC,WAS,DC,20037,US,LEED v4.1 O+M: EB,71,Gold,2024-07-31,Yes,217890.0,Office: Administrative/Professional
1000189329,WWT OFFICE,BEI,N/A,100004,CN,LEED v4.1 O+M: EB,84,Platinum,2024-03-28,Yes,107627.0,Office: Mixed-Use
1000189336,Project Valley 1,BEI,N/A,102629,CN,LEED v4.1 O+M: EB,67,Gold,2024-06-24,Yes,3943.15,Office: Medical (Non-Diagnostic)
1000189338,Project Valley 17,BEI,N/A,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-06-24,Yes,716.74,Office: Medical (Non-Diagnostic)
1000189340,Project Valley 2,BEI,N/A,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-06-24,Yes,3943.15,Office: Medical (Non-Diagnostic)
1000189342,Project Valley 3,BEI,N/A,102629,CN,LEED v4.1 O+M: EB,63,Gold,2024-07-12,Yes,3943.15,Office: Medical (Non-Diagnostic)
1000189344,Project Valley 16,BEI,N/A,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-06-24,Yes,33508.22,Office: Medical (Non-Diagnostic)
1000189346,Project Valley 4,BEI,N/A,102629,CN,LEED v4.1 O+M: EB,65,Gold,2024-07-02,Yes,5854.6,Office: Medical (Non-Diagnostic)
1000189354,Project Valley 5,BEI,N/A,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-06-24,Yes,19766.0,Office: Medical (Non-Diagnostic)
1000189356,Project Valley 15,BEI,N/A,102629,CN,LEED v4.1 O+M: EB,64,Gold,2024-06-24,Yes,9243.0,Multi-Family Residential: Apartment
1000189358,Project Valley 14,BEI,N/A,102629,CN,LEED v4.1 O+M: EB,65,Gold,2024-06-24,Yes,4115.0,Multi-Family Residential: Apartment
1000189361,Project Valley 6,BEI,N/A,102629,CN,LEED v4.1 O+M: EB,68,Gold,2024-06-24,Yes,3523.59,Office: Medical (Non-Diagnostic)
1000189363,Project Valley 7,BEI,N/A,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-07-02,Yes,3945.38,Office: Medical (Non-Diagnostic)
1000189365,Project Valley 13,BEI,N/A,102629,CN,LEED v4.1 O+M: EB,65,Gold,2024-06-24,Yes,2747.0,"Lodging: Hotel/Motel/Resort, Full Service"
1000189367,Project Valley 8,BEI,N/A,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-07-02,Yes,3945.38,Office: Medical (Non-Diagnostic)
1000189369,Project Valley 12,BEI,N/A,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-06-24,Yes,2513.34,Multi-Family Residential: Apartment
1000189371,Project Valley 9,BEI,N/A,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-07-02,Yes,5855.32,Office: Medical (Non-Diagnostic)
1000189373,Project Valley 11,BEI,N/A,102629,CN,LEED v4.1 O+M: EB,65,Gold,2024-06-24,Yes,6897.66,Multi-Family Residential: Apartment
1000189375,Project Valley 10,BEI,N/A,102629,CN,LEED v4.1 O+M: EB,66,Gold,2024-07-02,Yes,13155.61,Office: Medical (Non-Diagnostic)
1000189430,The Asset,SEO,SOU,6620,KR,LEED v4 O+M: EB,83,Platinum,2024-08-28,Yes,64494.0,Office: Mixed-Use
1000189515,Residencia Jardines de Eztebe,ETX,VIZ,48450,ES,LEED v4 BD+C: NC,69,Gold,2025-02-12,Yes,8000.0,Healthcare: Nursing Home/ Assisted Living
1000189518,CONF,CON,AE,0,AE,LEED v4.1 O+M: EB,64,Gold,2024-11-19,Yes,100341.0,CONF
1000189522,Five Pacific Place,HK,HK,0,HK,LEED v4.1 O+M: EB,81,Platinum,2024-07-31,Yes,13507.0,Office: Financial
1000189669,TATA Smartfoodz Ltd,SC,AP,517646,IN,LEED v4.1 O+M: EB,83,Platinum,2024-04-05,Yes,119659.0,Industrial Manufacturing
1000189675,ORCHID CENTRE,GUR,HAR,122002,IN,LEED v4.1 O+M: EB,87,Platinum,2024-05-06,Yes,18328.0,Office: Mixed-Use
1000189828,KB Life Tower,SEO,SOU,6253,KR,LEED v4 O+M: EB,66,Gold,2024-03-20,Yes,35431.0,Office: Mixed-Use
1000190022,TARSIM,IST,IST,34734,TR,LEED v4.1 O+M: EB,68,Gold,2024-12-24,Yes,5140.0,Office: Mixed-Use
1000190206,Tata Consumer Products Gopalpur Plant,GD,ORI,761020,IN,LEED v4.1 O+M: EB,83,Platinum,2024-05-28,Yes,257762.0,Industrial Manufacturing
1000190328,CONF,CON,KAR,0,IN,LEED v4.1 O+M: EB,81,Platinum,2025-06-02,Yes,476433.0,CONF
1000190330,Bagmane Tech Park - Laurel,BEN,KAR,560093,IN,LEED v4.1 O+M: EB,83,Platinum,2025-04-02,Yes,720810.0,Office: Administrative/Professional
1000190332,CONF,CON,KAR,0,IN,LEED v4.1 O+M: EB,86,Platinum,2025-06-05,Yes,501644.0,CONF
1000190334,Bagmane Tech Park - Crown,BEN,KAR,560093,IN,LEED v4.1 O+M: EB,87,Platinum,2025-05-06,Yes,248847.0,Office: Administrative/Professional
1000190336,Bagmane Tech Park - Lake View,BEN,KAR,560093,IN,LEED v4.1 O+M: EB,88,Platinum,2025-04-02,Yes,555465.0,Office: Administrative/Professional
1000190338,Bagmane Tech Park - Olympia,BEN,KAR,560093,IN,LEED v4.1 O+M: EB,84,Platinum,2025-04-02,Yes,296660.0,Office: Administrative/Professional
1000190340,Bagmane Tech Park - Quay,BEN,KAR,560093,IN,LEED v4.1 O+M: EB,88,Platinum,2025-05-06,Yes,585564.0,Office: Administrative/Professional
1000190355,Reha Tekstil Tokat LEED,TOK,TOK,60100,TR,LEED v4.1 O+M: EB,77,Gold,2025-07-20,Yes,8737.0,Industrial Manufacturing
1000190462,7 Post Office Square,BOS,MA,2110,US,LEED v4.1 O+M: EB,61,Gold,2024-07-11,Yes,64246.0,Office: Mixed-Use
1000190474,22 Vanderbilt,NY,NY,10017,US,LEED v4.1 O+M: EB,73,Gold,2024-09-17,Yes,983943.0,Office: Administrative/Professional
1000190586,KUNTAI TOWER,BEI,N/A,100000,CN,LEED v4.1 O+M: EB,80,Platinum,2024-06-17,Yes,35428.0,Office: Other Office
1000190654,CONF,CON,IA,0,US,LEED v4.1 O+M: EB,55,Silver,2024-09-23,Yes,248550.0,CONF
1000190703,Fiesta Americana Hacienda Galindo Resort,SJDR,QRO,76820,MX,LEED v4.1 O+M: EB,71,Gold,2024-08-15,Yes,15270.0,"Lodging: Hotel/Motel/Resort, Full Service"
