Project_Id,Location_Id,ProjectName,GrossFloorAreaSqm,ProjectTypes,IsCertified
1000202281,1408,Yas Rotana & Centro Yas Island Hotels,39189.0,"Lodging: Hotel/Motel/Resort, Full Service",Yes
1000202306,1409,Inorbit Mall Hyderabad,69061.95,Retail: Enclosed Mall,Yes
1000202311,1410,MERLIN PROPERTIES - P.E. Via Norte Ed. 2,7531.0,Office: Mixed-Use,Yes
1000202318,1411,277 Park Avenue,162195.26,Office: Mixed-Use,Yes
1000202456,1412,Roach Olympus,38708.14,Office: Administrative/Professional,Yes
1000202477,1413,CONF,7589.71,CONF,Yes
1000202479,1414,CONF,26019.44,CONF,Yes
1000202481,1415,CONF,4934.82,CONF,Yes
1000202483,1416,SCM GARMENTS PVT LIMITED UNIT-27,10341.5,Industrial Manufacturing,Yes
1000202493,1417,The Forum at West Paces,24729.29,Office: Mixed-Use,Yes
1000202624,1418,Four Seasons Bengaluru Embassy One,37422.0,"Lodging: Hotel/Motel/Resort, Full Service",Yes
1000202628,1419,Commercial Bank of Dubai Head Office,23975.29,Office: Financial,Yes
1000202630,1420,CBD Sharjah Building,19405.58,Office: Mixed-Use,Yes
1000202632,1421,CBD Al Quoz Building,12582.41,Office: Financial,Yes
1000202634,1422,CBD Jumeriah Branch,1592.36,Office: Financial,Yes
1000202643,1423,"Nan Fung Tower, Shanghai",13360.0,Office: Mixed-Use,Yes
1000202645,1424,"Le Rendez-Vous, Shanghai",11000.0,Retail: Enclosed Mall,Yes
1000202704,1425,Cranleigh School,29697.0,Core Learning Space: K-12 Elementary/Middle School,Yes
1000202748,1426,Century Plaza II,9527.76,Office: Mixed-Use,Yes
1000202888,1427,CONF,23536.95,CONF,Yes
1000202889,1428,DHARAMPAL SATYAPAL LTD - DS HQ Noida Rec,47190.17,Office: Administrative/Professional,Yes
1000203022,1429,MC-Building,173961.52,Office: Financial,Yes
1000203024,1430,G-Building,25447.8,Office: Financial,Yes
1000203050,1431,390 Bay Street,44250.62,Office: Mixed-Use,Yes
1000203055,1432,West Yas Academy,26424.0,Core Learning Space: K-12 Elementary/Middle School,Yes
1000203057,1433,CONF,23676.14,CONF,Yes
1000203100,1434,Daman House,26459.35,Office: Mixed-Use,Yes
1000203156,1435,"F bldg, Fujitsu Consulting India Pvt Ltd",11077.2,Office: Administrative/Professional,Yes
1000203158,1436,"A to E bldg, Fujitsu Consulting India",7630.96,Office: Administrative/Professional,Yes
1000203161,1437,Carrollwood Branch,619.48,Office: Financial,Yes
1000203178,1438,Logis1 Icheon Baeksa,64688.7,Warehouse: Nonrefrigerated Distribution/Shipping,Yes
1000203185,1439,ASACERT Headquarter,364.0,Office: Administrative/Professional,Yes
1000203193,1440,Dash Living on Prat,5899.0,"Lodging: Hotel/Motel/Resort, Full Service",Yes
1000203202,1441,Francisca Delgado 9,11592.0,Office: Administrative/Professional,Yes
1000203213,1442,CONF,14655.63,CONF,Yes
1000203268,1443,IT10 Chiesi Farmaceutici Biotech Center,8218.0,Industrial Manufacturing,Yes
1000203368,1444,Cigna Bloomfield HQ,83003.91,Office: Mixed-Use,Yes
1000203380,1445,AZIA CENTER,86952.0,Office: Mixed-Use,Yes
1000203396,1446,Ascendas Xinsu Square Building 1,18854.0,Office: Other Office,Yes
1000203397,1447,Ascendas Xinsu Square Building 2,12096.0,Office: Other Office,Yes
1000203398,1448,Ascendas Xinsu Square Building 3,6243.0,Office: Other Office,Yes
1000203399,1449,Ascendas Xinsu Square Building 4,7504.0,Office: Other Office,Yes
1000203400,1450,Ascendas Xinsu Square Building 5,18121.0,Office: Other Office,Yes
1000203401,1451,Ascendas Xinsu Square Building 6,9377.0,Office: Other Office,Yes
1000203504,1452,Engepoli Skylux Building,746.0,Office: Administrative/Professional,Yes
1000203571,1453,CONF,3363.74,CONF,Yes
1000203573,1454,CONF,3943.92,CONF,Yes
1000203579,1455,MERLIN PROPERTIES - PE. Atica XIX Ed. A,4537.0,Office: Mixed-Use,Yes
1000203580,1456,MERLIN PROPERTIES - PE. Atica XIX Ed. B,5795.0,Office: Mixed-Use,Yes
1000203581,1457,MERLIN PROPERTIES - PE. Atica XIX Ed. C,5079.0,Office: Mixed-Use,Yes
1000203583,1458,BODIO 1,7127.39,Office: Mixed-Use,Yes
1000203585,1459,BODIO 3,12869.49,Office: Mixed-Use,Yes
1000203592,1460,Towne Storage,9539.19,Office: Mixed-Use,Yes
1000203596,1461,CONF,3009.0,CONF,Yes
1000203605,1462,Severance Music Center,16434.54,Public Assembly: Entertainment,Yes
1000203618,1463,New Bund Times Square,64541.0,Office: Mixed-Use,Yes
1000203624,1464,AVANT,8786.0,Office: Administrative/Professional,Yes
1000203626,1465,INBLAU,6480.0,Office: Administrative/Professional,Yes
1000203627,1466,RBA 22a,20915.0,Office: Administrative/Professional,Yes
1000203630,1467,14501 Princeton Ave,13396.61,Warehouse: Nonrefrigerated Distribution/Shipping,Yes
1000203632,1468,685 Third Ave,60386.95,Office: Mixed-Use,Yes
1000203698,1469,CONF,432.0,CONF,Yes
1000203700,1470,CONF,1115.0,CONF,Yes
1000203728,1471,Newtown Branch,123.56,Office: Financial,Yes
1000203735,1472,FORVIA SHANGHAI RUI BUILDING,16138.0,Office: Mixed-Use,Yes
1000203737,1473,MATRIKIRAN HIGH SCHOOL ADMIN BLOCK,2956.0,Core Learning Space: K-12 High School,Yes
1000203793,1474,City Centre Me'aisem,29910.0,Retail: Enclosed Mall,Yes
1000203795,1475,My City Centre Nasseriya,6794.0,Retail: Enclosed Mall,Yes
1000203873,1476,MERLIN PROPERTIES - P.E.22 Edificio A,10681.0,Office: Administrative/Professional,Yes
1000203875,1477,MERLIN PROPERTIES-Santiago Compostela 94,12688.0,Office: Administrative/Professional,Yes
1000203883,1478,Minda Capital Private Limited,8701.11,Industrial Manufacturing,Yes
1000203887,1479,Agilent Technologies,32516.05,Office: Administrative/Professional,Yes
1000203891,1480,MATRIKIRAN HIGH SCHOOL ACADEMICS BLOCK,16172.0,Core Learning Space: K-12 High School,Yes
1000203894,1481,MATRIKIRAN JUNIOR SCHOOL ADMIN BLOCK,1488.0,Core Learning Space: K-12 Elementary/Middle School,Yes
1000203896,1482,MATRIKIRAN JUNIOR SCHOOL ACADEMICS BLOCK,4723.0,Core Learning Space: K-12 Elementary/Middle School,Yes
1000203901,1483,MATRIKIRAN JUNIOR SCHOOL DINING BLOCK,575.0,Core Learning Space: K-12 Elementary/Middle School,Yes
1000203929,1484,CONF,6917.37,CONF,Yes
1000203946,1485,Mitsubishi Chemical - Atibaia,4400.0,Warehouse: General,Yes
1000203963,1486,Shanghai Infinitus Tower,72622.0,Office: Mixed-Use,Yes
1000204073,1487,Hutchison Logistics Centre,423065.0,Warehouse: Nonrefrigerated Distribution/Shipping,Yes
1000204093,1488,Student Partners I - Torre Student,20058.97,Multi-Family Residential: Apartment,Yes
1000204114,1489,THE PLACE - Guangzhou,73870.0,Office: Mixed-Use,Yes
1000204178,1490,CONF,1901.5,CONF,Yes
1000204180,1491,10182 Telesis Court,11882.29,Office: Mixed-Use,Yes
1000204185,1492,BR10 Chiesi Santana de Parnaiba,10680.0,Industrial Manufacturing,Yes
1000204222,1493,THE INLET,12356.0,Retail: Other Retail,Yes
1000204243,1494,CONF,22777.0,CONF,Yes
1000204251,1495,AIA FINANCIAL CENTER,44760.0,Office: Other Office,Yes
1000204278,1496,Mirae Asset CENTER1,128278.98,Office: Mixed-Use,Yes
1000204281,1497,Hala Arjaan by Rotana,18080.0,"Lodging: Hotel/Motel/Resort, Full Service",Yes
1000204285,1498,Myntra Binola,18580.6,Warehouse: Nonrefrigerated Distribution/Shipping,Yes
1000204292,1499,Roche Accelerator,5013.0,Office: Mixed-Use,Yes
1000204323,1500,LUMINA 2 SHANGHAI OFFICE TOWER T2,48670.0,Office: Mixed-Use,Yes
1000204325,1501,LUMINA SHANGHAI,189798.0,Office: Mixed-Use,Yes
1000204329,1502,"Instakart Services, Myntra Bilaspur",22761.24,Warehouse: Nonrefrigerated Distribution/Shipping,Yes
1000204333,1503,1735 Market Street,134710.09,Office: Mixed-Use,Yes
1000204407,1504,2 Miami Central - Office,20177.23,Office: Mixed-Use,Yes
1000204422,1505,Mapletree Nanjing Logistics Park W1,34932.0,Warehouse: General,Yes
1000204424,1506,Mapletree Nanjing Logistics Park W2,33275.0,Warehouse: General,Yes
1000204426,1507,Mapletree Shijiazhuang Lingshou Block 1,18137.0,Warehouse: General,Yes
1000204428,1508,Mapletree Shijiazhuang Lingshou Block 2,18810.17,Warehouse: General,Yes
1000204430,1509,Mapletree Shijiazhuang Lingshou Block 3,18786.8,Warehouse: General,Yes
1000204432,1510,Mapletree Shijiazhuang Lingshou Block 4,18786.8,Warehouse: General,Yes
1000204434,1511,Mapletree Changchun Kuancheng Block 1,15162.0,Warehouse: General,Yes
1000204436,1512,Mapletree Changchun Kuancheng Block 2,12330.0,Warehouse: General,Yes
1000204438,1513,Mapletree Changchun Kuancheng Block 3,12330.0,Warehouse: General,Yes
1000204440,1514,Mapletree Changchun Kuancheng Block 4,14313.0,Warehouse: General,Yes
1000204442,1515,Mapletree Changchun ED-ZONE Block 1,10198.0,Warehouse: General,Yes
1000204444,1516,Mapletree Changchun ED-ZONE Block 2,12945.0,Warehouse: General,Yes
1000204446,1517,Mapletree Changchun ED-ZONE Block 3,13361.0,Warehouse: General,Yes
1000204449,1518,Mapletree Changchun ED-ZONE Block 4,10580.0,Warehouse: General,Yes
1000204451,1519,Mapletree Haiyan  Phase I Block 1,35153.36,Warehouse: General,Yes
1000204453,1520,CONF,34076.18,CONF,Yes
1000204455,1521,Mapletree Haiyan Phase II Block 1,35582.0,Warehouse: General,Yes
1000204457,1522,Mapletree Haiyan Phase II Block 2,28243.0,Warehouse: General,Yes
1000204459,1523,Mapletree Jiaozhou Logistics Park W1,10634.88,Warehouse: General,Yes
1000204461,1524,Mapletree Jiaozhou Logistics Park W2,13909.58,Warehouse: General,Yes
1000204463,1525,Mapletree Jiaozhou Logistics Park W3,12498.43,Warehouse: General,Yes
1000204465,1526,Mapletree Jiaxing Industrial Park W1,18576.0,Warehouse: General,Yes
1000204467,1527,Mapletree Jiaxing Industrial Park W2,34778.0,Warehouse: General,Yes
1000204469,1528,Mapletree Jiaxing Industrial Park W3,18916.0,Warehouse: General,Yes
1000204471,1529,Mapletree East Sichuan  Logistics Park 1,21488.8,Warehouse: General,Yes
1000204473,1530,Mapletree East Sichuan Logistics Park 2,21440.61,Warehouse: General,Yes
1000204475,1531,Mapletree East Sichuan Logistics Park 3,17875.0,Warehouse: General,Yes
1000204477,1532,Mapletree Yaozhuang  Industrial  Park 1,29881.0,Warehouse: General,Yes
1000204479,1533,Mapletree Yaozhuang  Industrial  Park 2,27168.0,Warehouse: General,Yes
1000204481,1534,Mapletree Yaozhuang Industrial Park 3,30799.0,Warehouse: General,Yes
1000204483,1535,Mapletree Yaozhuang Industrial Park 4,29881.0,Warehouse: General,Yes
1000204501,1536,Mapletree Changsha Logistics Park  P1 W1,20116.0,Warehouse: General,Yes
1000204503,1537,Mapletree Changsha Logistics Park  P1 W2,20503.0,Warehouse: General,Yes
1000204505,1538,Mapletree Changsha Logistics Park  P1 W3,19272.0,Warehouse: General,Yes
1000204507,1539,Mapletree Changsha Logistics Park  P1 W4,19864.0,Warehouse: General,Yes
1000204509,1540,Mapletree Chengdu DC Logistics Park,18679.37,Warehouse: General,Yes
1000204511,1541,Mapletree Xi'an Industrial Park W1,25619.0,Warehouse: General,Yes
1000204513,1542,Mapletree Xi'an Industrial Park W2,14134.0,Warehouse: General,Yes
1000204515,1543,Mapletree Xi'an Industrial Park W3,23615.0,Warehouse: General,Yes
1000204517,1544,Mapletree Harbin Logistic Park W1,16065.0,Warehouse: General,Yes
1000204519,1545,Mapletree Harbin Logistic Park W2,16065.0,Warehouse: General,Yes
1000204521,1546,Mapletree Harbin Logistic Park W3,14890.0,Warehouse: General,Yes
1000204523,1547,Mapletree Harbin Logistic Park W4,12462.0,Warehouse: General,Yes
1000204525,1548,Mapletree Zhongshan Logistics Park W1,14327.36,Warehouse: General,Yes
1000204527,1549,CONF,9785.13,CONF,Yes
1000204529,1550,Mapletree Chongqing Industrial Park W1,22118.0,Warehouse: General,Yes
1000204533,1551,Mapletree Chongqing Industrial Park W2,24920.0,Warehouse: General,Yes
1000204535,1552,Mapletree Guizhou logistics Park W1,12112.0,Warehouse: General,Yes
1000204539,1553,Mapletree Guizhou logistics Park W2,17063.0,Warehouse: General,Yes
1000204541,1554,Mapletree Guizhou logistics Park W3,23262.8,Warehouse: General,Yes
1000204543,1555,Mapletree Jinan Logistics Park W1,21298.0,Warehouse: General,Yes
1000204547,1556,Mapletree Jinan Logistics Park W2,21355.0,Warehouse: General,Yes
1000204549,1557,Mapletree Jinan Logistics Park W3,20317.0,Warehouse: General,Yes
1000204553,1558,Mapletree Jinan Logistics Park W4,18085.0,Warehouse: General,Yes
1000204556,1559,Mapletree Nanchang Logistics Park W1,23082.0,Warehouse: General,Yes
1000204558,1560,Mapletree Nanchang Logistics Park W2,26217.0,Warehouse: General,Yes
1000204560,1561,Mapletree Nanchang Logistics Park W3,25548.0,Warehouse: General,Yes
1000204562,1562,Mapletree Qingdao Logistics Park W1,20769.0,Warehouse: General,Yes
1000204564,1563,Mapletree Qingdao Logistics Park W2,39118.0,Warehouse: General,Yes
1000204566,1564,Mapletree Qingdao Logistics Park W3,15818.0,Warehouse: General,Yes
1000204568,1565,Mapletree Tianjin Wuqing Park Block 1,15459.0,Warehouse: General,Yes
1000204570,1566,Mapletree Tianjin Wuqing  Park Block 2,14518.0,Warehouse: General,Yes
1000204572,1567,Mapletree Shenyang Logistics Park W1,18716.0,Warehouse: General,Yes
1000204574,1568,Mapletree Shenyang Logistics Park W2,24166.0,Warehouse: General,Yes
1000204576,1569,Mapletree Tianjin Xiqing Park W1,17585.0,Warehouse: General,Yes
1000204578,1570,Mapletree Tianjin Xiqing Park W2,21385.0,Warehouse: General,Yes
1000204580,1571,Mapletree Wuhan Logistics Park W1,18977.0,Warehouse: General,Yes
1000204582,1572,Mapletree Wuhan Logistics Park W2,19251.0,Warehouse: General,Yes
1000204584,1573,Mapletree Wuhan Logistics Park W3,16013.0,Warehouse: General,Yes
1000204586,1574,Mapletree Wuhan Logistics Park W4,16464.0,Warehouse: General,Yes
1000204588,1575,Mapletree Xixian Airport  Park W1,10466.0,Warehouse: General,Yes
1000204590,1576,Mapletree Xixian Airport  Park W2,10466.0,Warehouse: General,Yes
1000204592,1577,Mapletree Xixian Airport  Park W3,10171.0,Warehouse: General,Yes
1000204594,1578,Mapletree Xixian Airport  Park W4,11799.0,Warehouse: General,Yes
1000204596,1579,Mapletree Xixian Airport  Park W5,11375.0,Warehouse: General,Yes
1000204598,1580,Mapletree Xixian Airport  Park W6,10705.0,Warehouse: General,Yes
1000204617,1581,Mapletree Yantai Modern Logistics Park 1,15664.0,Warehouse: General,Yes
1000204619,1582,Mapletree Yantai Modern Logistics Park 2,14307.0,Warehouse: General,Yes
1000204621,1583,Mapletree Yantai Modern Logistics Park 3,16131.0,Warehouse: General,Yes
1000204623,1584,Mapletree Yantai Modern Logistics Park 4,21440.0,Warehouse: General,Yes
1000204625,1585,Mapletree Zhengzhou Logistics Park W1,23015.0,Warehouse: General,Yes
1000204627,1586,CONF,23068.0,CONF,Yes
1000204629,1587,Mapletree Zhengzhou Logistics Park W2,15493.0,Warehouse: General,Yes
1000204631,1588,Man Yee Building,33241.0,Office: Mixed-Use,Yes
1000204640,1589,New World Daimaru Department Store,116699.0,Retail: Enclosed Mall,Yes
1000204643,1590,One Taikoo Place,94144.22,Office: Administrative/Professional,Yes
1000204653,1591,DMART DURG,3428.03,Retail: Other Retail,Yes
1000204655,1592,DMart Benz Circle Vijaywada,8469.04,Retail: Convenience Store,Yes
1000204657,1593,DMart Ankleshwar,9181.05,Retail: Convenience Store,Yes
1000204659,1594,DMart Dindoli,7962.07,Retail: Convenience Store,Yes
1000204661,1595,DMart Kosad,9741.07,Retail: Convenience Store,Yes
1000204709,1596,DMart Navsari,8147.04,Retail: Convenience Store,Yes
1000204711,1597,DMart Faridabad BPTP,8173.05,Retail: Convenience Store,Yes
1000204714,1598,CONF,69635.0,CONF,Yes
1000204716,1599,DMart Mandsaur,4336.06,Retail: Convenience Store,Yes
1000204721,1600,DMart Silver Spring,5818.24,Retail: Convenience Store,Yes
1000204723,1601,DMart Pitampura,4022.05,Retail: Convenience Store,Yes
1000204725,1602,DMart Pathankot Jalandhar,9262.06,Retail: Convenience Store,Yes
1000204727,1603,DMart Jagatpura,6008.04,Retail: Convenience Store,Yes
1000204729,1604,DMart Delhi 99,8424.07,Retail: Convenience Store,Yes
1000204732,1605,e& etisalat and - Al Manakh Sharjah,19516.0,Office: Administrative/Professional,Yes
1000204734,1606,DMart Godhra,3331.04,Retail: Convenience Store,Yes
1000204736,1607,DMart Bilimora,3956.0,Retail: Convenience Store,Yes
1000204738,1608,e& etisalat and - T&A Abu Dhabi,35570.0,Office: Administrative/Professional,Yes
1000204745,1609,DMart Sanand,7197.01,Retail: Convenience Store,Yes
1000204749,1610,DMart Wadala Nashik,7320.01,Retail: Convenience Store,Yes
1000204751,1611,DMart Kalwar Road,6501.54,Retail: Convenience Store,Yes
1000204753,1612,DMart Arth Noida,7903.07,Retail: Convenience Store,Yes
1000204768,1613,Mapletree Kaifeng Logistics Park Block 1,7461.0,Warehouse: General,Yes
1000204770,1614,Mapletree Kaifeng Logistics Park Block 2,8048.0,Warehouse: General,Yes
1000204772,1615,Mapletree Kaifeng Logistics Park Block 3,12534.0,Warehouse: General,Yes
1000204774,1616,Mapletree Kaifeng Logistics Park Block 4,10366.0,Warehouse: General,Yes
1000204776,1617,Mapletree Kaifeng Logistics Park Block 5,11349.0,Warehouse: General,Yes
1000204778,1618,Mapletree Kaifeng Logistics Park Block 6,11223.0,Warehouse: General,Yes
1000204780,1619,Mapletree Kaifeng Logistics Park Block 7,11223.0,Warehouse: General,Yes
1000204788,1620,Dmart Yogi Chowk,7188.09,Retail: Other Retail,Yes
1000204792,1621,Dmart MHOW,6258.04,Retail: Other Retail,Yes
1000204796,1622,Dmart Mandi Gobindgarh,3811.07,Retail: Other Retail,Yes
1000204800,1623,Dmart Gulbarga,3056.04,Retail: Other Retail,Yes
1000204803,1624,DMart Nandurbar,3936.02,Retail: Other Retail,Yes
1000204805,1625,"Dmart Kuntikan, Mangalore",7614.98,Retail: Other Retail,Yes
1000204807,1626,DMart Pathardi Nashik,5954.06,Retail: Other Retail,Yes
1000204810,1627,DMart Dhule,5012.02,Retail: Other Retail,Yes
1000204814,1628,Kholke Panvel Dmart,8727.03,Retail: Other Retail,Yes
1000204816,1629,Dmart Udupi,7922.02,Retail: Other Retail,Yes
1000204818,1630,DMart Ulhasnagar,4526.05,Retail: Other Retail,Yes
1000204822,1631,DMart Wardha,2915.02,Retail: Other Retail,Yes
1000204848,1632,Namsan Sowol Tower,40517.0,Office: Mixed-Use,Yes
1000204857,1633,PRESTIGE POLYGON,49657.0,Office: Administrative/Professional,Yes
1000204949,1634,Jet Propulsion Laboratory Building 201,1114.84,Office: Government,Yes
1000204950,1635,Henderson Metropolitan - Office Tower,188889.0,Office: Mixed-Use,Yes
1000204953,1636,CONF,4452.0,CONF,Yes
1000204954,1637,CONF,5077.0,CONF,Yes
1000204956,1638,Hangzhou Kerry Centre Office Tower,13287.0,Office: Mixed-Use,Yes
1000204959,1639,CONF,2049.0,CONF,Yes
1000204961,1640,DMart Mancherial,2939.0,Retail: Grocery Store/Food Market,Yes
1000204963,1641,CONF,4280.0,CONF,Yes
1000204965,1642,CONF,3525.0,CONF,Yes
1000204967,1643,CONF,5375.0,CONF,Yes
1000204971,1644,Grand Gateway 2,160945.0,Office: Mixed-Use,Yes
1000204974,1645,CONF,2818.0,CONF,Yes
1000204978,1646,CONF,6108.0,CONF,Yes
1000204984,1647,Beltarodi Dmart,12687.11,Retail: Other Retail,Yes
1000205017,1648,Radisson Blu & Park Inn by Radisson,49663.0,"Lodging: Hotel/Motel/Resort, Full Service",Yes
1000205031,1649,PARCBIT,12748.95,Office: Administrative/Professional,Yes
1000205057,1650,Candelaria Corporate,19435.84,Office: Other Office,Yes
1000205075,1651,Hongxin Logistics E-commerce park W1,15253.0,Warehouse: General,Yes
1000205077,1652,Hongxin Logistics E-commerce park W2,10297.0,Warehouse: General,Yes
1000205081,1653,Hongxin Logistics E-commerce park W4,11284.0,Warehouse: General,Yes
1000205083,1654,Hongxin Logistics E-commerce park W5,14778.0,Warehouse: General,Yes
1000205085,1655,Hongxin Logistics E-commerce park W6,12271.0,Warehouse: General,Yes
1000205087,1656,Hongxin Logistics E-commerce park W7,12271.0,Warehouse: General,Yes
1000205089,1657,Hongxin Logistics E-commerce park W8,12271.0,Warehouse: General,Yes
1000205092,1658,Tianjin Technology-based SME park W1,9486.0,Warehouse: General,Yes
1000205095,1659,Tianjin Technology-based SME park W2,9383.0,Warehouse: General,Yes
1000205097,1660,Tianjin Technology-based SME park W3,12153.0,Warehouse: General,Yes
1000205099,1661,Tianjin Technology-based SME park W4,11970.0,Warehouse: General,Yes
1000205101,1662,Tianjin Technology-based SME park W6,9386.0,Warehouse: General,Yes
1000205103,1663,Tianjin Technology-based SME park W7,12530.0,Warehouse: General,Yes
1000205105,1664,Tianjin Technology-based SME park W8,12500.0,Warehouse: General,Yes
1000205107,1665,Tianjin Technology-based SME park W9,9348.0,Warehouse: General,Yes
1000205109,1666,Tianjin Technology-based SME park W10,9245.0,Warehouse: General,Yes
1000205111,1667,Tianjin Technology-based SME park W11,12153.0,Warehouse: General,Yes
1000205113,1668,Tianjin Technology-based SME park W12,11970.0,Warehouse: General,Yes
1000205117,1669,Guangzhou Airport Logistics Park J1,13779.0,Warehouse: General,Yes
1000205119,1670,Guangzhou Airport Logistics Park J2,13784.0,Warehouse: General,Yes
1000205121,1671,Guangzhou Airport Logistics Park J3,17717.0,Warehouse: General,Yes
1000205123,1672,Guangzhou Airport Logistics Park J4,17728.0,Warehouse: General,Yes
1000205127,1673,Guangzhou Airport Logistics Park J5,16788.0,Warehouse: General,Yes
1000205129,1674,Guangzhou Airport Logistics Park J6,16797.0,Warehouse: General,Yes
1000205131,1675,Guangzhou Airport Logistics Park J7,18094.0,Warehouse: General,Yes
1000205133,1676,Guangzhou Airport Logistics Park J8,18104.0,Warehouse: General,Yes
1000205135,1677,Guangzhou Airport Logistics Park J9,18100.0,Warehouse: General,Yes
1000205137,1678,Guangzhou Airport Logistics Park J10,26306.0,Warehouse: General,Yes
1000205139,1679,Guangzhou Airport Logistics Park J11,18248.0,Warehouse: General,Yes
1000205141,1680,Guangzhou Airport Logistics Park J12,18238.0,Warehouse: General,Yes
1000205146,1681,Guangzhou Airport Logistics Park J13,13895.0,Warehouse: General,Yes
1000205148,1682,Guangzhou Airport Logistics Park J14,13919.0,Warehouse: General,Yes
1000205150,1683,Guangzhou Airport Logistics Park J15,13892.0,Warehouse: General,Yes
1000205152,1684,Guangzhou Airport Logistics Park J16,13879.0,Warehouse: General,Yes
1000205154,1685,Guangzhou Airport Logistics Park J17,13910.0,Warehouse: General,Yes
1000205156,1686,Guangzhou Airport Logistics Park J18,13879.0,Warehouse: General,Yes
1000205158,1687,Guangzhou Airport Logistics Park J25,19610.0,Warehouse: General,Yes
1000205162,1688,Guangzhou Airport Logistics Park J26,19691.0,Warehouse: General,Yes
1000205164,1689,Guangzhou Airport Logistics Park J27,19609.0,Warehouse: General,Yes
1000205243,1690,Mapletree Wenzhou Industrial Park 1,33115.0,Warehouse: General,Yes
1000205245,1691,Mapletree Wenzhou Industrial Park 2,32877.0,Warehouse: General,Yes
1000205247,1692,Mapletree Wenzhou Industrial Park 4,12523.0,Warehouse: General,Yes
1000205249,1693,Mapletree Wenzhou Industrial Park 3,14092.0,Warehouse: General,Yes
1000205251,1694,Mapletree Wenzhou Industrial Park 5,12286.0,Warehouse: General,Yes
1000205253,1695,Mapletree Wenzhou Industrial Park 6,14398.0,Warehouse: General,Yes
1000205254,1696,MERLIN PROPERTIES - P.E. Alvia Ed3,11735.0,Office: Administrative/Professional,Yes
1000205282,1697,MT Tianjin Jinghai Logistics Park 1,7701.0,Warehouse: General,Yes
1000205284,1698,MT Tianjin Jinghai Logistics Park 2,13789.0,Warehouse: General,Yes
1000205286,1699,MT Tianjin Jinghai Logistics Park 3,11776.0,Warehouse: Refrigerated,Yes
1000205288,1700,CONF,22180.0,CONF,Yes
1000205290,1701,CONF,21290.0,CONF,Yes
1000205292,1702,CONF,9146.0,CONF,Yes
1000205294,1703,CONF,22939.0,CONF,Yes
1000205296,1704,MT Zhengzhou airport logistics park 1,15667.0,Warehouse: General,Yes
1000205298,1705,MT Zhengzhou airport logistics park 2,16653.0,Warehouse: General,Yes
1000205300,1706,MT Zhengzhou airport logistics park 3,17543.0,Warehouse: General,Yes
1000205302,1707,MT Zhengzhou airport logistics park 4,17543.0,Warehouse: General,Yes
1000205304,1708,MT Zhengzhou airport logistics park 5,12850.0,Warehouse: General,Yes
1000205306,1709,MT Zhengzhou airport logistics park 6,10372.0,Warehouse: General,Yes
1000205311,1710,Mapletree Kunming Logistics Park Block 1,10735.0,Warehouse: General,Yes
1000205313,1711,Mapletree Kunming Logistics Park Block 2,11909.0,Warehouse: General,Yes
1000205316,1712,Mapletree Kunming Logistics Park Block 3,21040.0,Warehouse: General,Yes
1000205318,1713,Mapletree Kunming Logistics Park Block 4,8968.0,Warehouse: General,Yes
1000205320,1714,Mapletree Kunming Logistics Park Block 5,9097.0,Warehouse: General,Yes
1000205323,1715,Mapletree Yixing Industrial Park Block 1,13768.0,Warehouse: General,Yes
1000205325,1716,Mapletree Yixing Industrial Park Block 2,13965.0,Warehouse: General,Yes
1000205327,1717,Mapletree Yixing Industrial Park Block 3,13965.0,Warehouse: General,Yes
1000205329,1718,Mapletree Yixing Industrial Park Block 4,9569.0,Warehouse: General,Yes
1000205331,1719,Mapletree Yixing Industrial Park Block 5,9569.0,Warehouse: General,Yes
1000205333,1720,Mapletree Yixing Industrial Park Block 6,13768.0,Warehouse: General,Yes
1000205341,1721,Ela Green School - O+M Existing Building,4987.78,Core Learning Space: K-12 High School,Yes
1000205351,1722,Jeongdong Building,330548.61,Office: Mixed-Use,Yes
1000205356,1723,IDEE MIMARLIK INSAAT A.S.,207.0,Office: Administrative/Professional,Yes
1000205367,1724,CONF,6359.77,CONF,Yes
1000205377,1725,The Tower at Metropolitan Oriental Plaza,54617.0,Office: Other Office,Yes
1000205382,1726,"Virtusa, Chennai- Foundation Block",696.55,Office: Administrative/Professional,Yes
1000205451,1727,"Virtusa, Chennai- FTP Building",10405.14,Office: Administrative/Professional,Yes
1000205454,1728,"Virtusa, Chennai- Food Court Building",2655.23,Retail: Restaurant/Cafeteria,Yes
1000205458,1729,DBS BANK TOWER,45957.0,Office: Mixed-Use,Yes
1000205460,1730,LUJIAZUI CENTURY FINANCIAL PLAZA No.1,111520.0,Office: Mixed-Use,Yes
1000205464,1731,LUJIAZUI CENTURY FINANCIAL PLAZA No.2,75147.0,Office: Mixed-Use,Yes
1000205466,1732,LUJIAZUI CENTURY FINANCIAL PLAZA No.3,75406.12,Office: Mixed-Use,Yes
1000205468,1733,LUJIAZUI CENTURY FINANCIAL PLAZA No.5,42188.0,Office: Mixed-Use,Yes
1000205470,1734,LUJIAZUI CENTURY FINANCIAL PLAZA No.6,42624.36,Office: Mixed-Use,Yes
1000205472,1735,LuJiaZui Finance Service Plaza,72904.31,Office: Mixed-Use,Yes
1000205475,1736,LUJIAZUI FINANCIAL PLAZA,47696.0,Office: Mixed-Use,Yes
1000205477,1737,LJZ Plaza,72428.0,Office: Mixed-Use,Yes
